env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,32,1,mathqa,01HABQ8JTAESA75JK6NKSTRS95,,5.03,0.22189944134078213,1.6030086278915405,0.13145632890553205,0.22189944134078213,44.9008,4475,99.664,12.472,,01HABQ8JTD0T1WWJJ5YNH9MMZN,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1413,1,mathqa,01HABQ8KY9V9EWM1C617FX8WB4,,5.03,0.22256983240223463,1.6035045385360718,0.13749548360712807,0.22256983240223463,70.3134,4475,63.644,7.964,,01HABQ8KYBRSTNFBCCDV7NDCE3,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1413-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,283,1,mathqa,01HABQ8PPBT6RYY8PWGYMMWC1S,,5.03,0.22435754189944135,1.60433030128479,0.09542701822981484,0.22435754189944132,48.1193,4475,92.998,11.638,,01HABQ8PPD9VEXMV9RBVXQSZYE,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,566,1,mathqa,01HABQ8SVT9WYBPH6P58WX491M,,5.03,0.22502793296089385,1.6021043062210083,0.12403656751674515,0.22502793296089385,68.0806,4475,65.731,8.226,,01HABQ8SVXGW40GD22DBAJ1Y1Z,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_566-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,848,1,mathqa,01HABQ8WKV1A9DAMTDRQGTY9KJ,,5.03,0.2259217877094972,1.6029894351959229,0.13615019767394035,0.2259217877094972,54.7015,4475,81.808,10.237,,01HABQ8WKXNPS04PMTPSHQ8GG5,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_848-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1131,1,mathqa,01HABQ8ZMMAJWRFR8VF3FS26HF,,5.03,0.23106145251396648,1.6029599905014038,0.1633722565820885,0.23106145251396648,102.0669,4475,43.844,5.487,,01HABQ8ZMPB6W2ZG26407N00VF,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1131-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,2,mathqa,01HABQ92KTKBNJT9WAFRDN5ZQ2,,5.03,0.24536312849162012,1.6181117296218872,0.23135924457766013,0.24536312849162012,50.6904,4475,88.281,11.047,,01HABQ92KW4ZKZFA19WQPKBNTP,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,2,mathqa,01HABQ95M206FM9NQP8MPT5QWJ,,5.03,0.2198882681564246,1.6026430130004883,0.12081650084173243,0.2198882681564246,65.3701,4475,68.456,8.567,,01HABQ95M4F24AFY7KSWQ716FQ,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,2,mathqa,01HABQ98KF2QZMEKADY43HDTS4,,5.03,0.22614525139664804,1.6030913591384888,0.13978346439932482,0.22614525139664804,55.0289,4475,81.321,10.176,,01HABQ98KHM0N9G7T1DYFAYPNX,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,8,2,mathqa,01HABQ9EJMGFC5G32REAZ7J5X5,,5.03,0.23083798882681564,1.6020727157592773,0.1490546797336386,0.23083798882681564,55.7539,4475,80.263,10.044,,01HABQ9EJPE9BB40T308HNS8PN,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,2,mathqa,01HABQ9GG9J9Q4KV2VWJBRQV89,,5.03,0.2241340782122905,1.603678822517395,0.18817517594182337,0.2241340782122905,88.4267,4475,50.607,6.333,,01HABQ9GGB82AS9X0DHPN4Y71Y,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,2,mathqa,01HABQ9HM7Z4B7X77QXDWP9E31,,5.03,0.22569832402234638,1.6025311946868896,0.15342399455529304,0.22569832402234638,49.4261,4475,90.539,11.33,,01HABQ9HM9D1TWSQ4DYYHG4R2P,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,32,2,mathqa,01HABQ9MK07Z2WAV0Y0Y5PMTA0,,5.03,0.22502793296089385,1.6023814678192139,0.12574901526956944,0.22502793296089385,55.1052,4475,81.208,10.162,,01HABQ9MK2VBTT7JRCYERH25DQ,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1413,2,mathqa,01HABQ9TAN1C35F59PTYSBR3Z3,,5.03,0.22256983240223463,1.6035045385360718,0.13749548360712807,0.22256983240223463,69.5417,4475,64.35,8.053,,01HABQ9TAR7V7XQHEXC7PN44A6,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1413-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,64,2,mathqa,01HABQ9W8HBNNC3D7WX5PR02BE,,5.03,0.22860335195530726,1.6027541160583496,0.15868039456318941,0.22860335195530726,48.4776,4475,92.311,11.552,,01HABQ9W8MJARMCQE4WDTJ6HNX,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,283,2,mathqa,01HABQ9XB11X97J6YDPY8YG1EG,,5.03,0.2252513966480447,1.6027194261550903,0.127737666993648,0.2252513966480447,58.1114,4475,77.007,9.637,,01HABQ9XB37P42809A29F8MHPM,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_283-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,566,2,mathqa,01HABQA0AR2G4WHQFMNV0AAWHA,,5.03,0.22502793296089385,1.6021043062210083,0.12403656751674515,0.22502793296089385,61.041,4475,73.311,9.174,,01HABQA0ATGYAHV0J5RCVK25BM,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_566-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,848,2,mathqa,01HABQA39Q02MSVNRQ7CC2FPNE,,5.03,0.2259217877094972,1.6029894351959229,0.13615019767394035,0.2259217877094972,54.7751,4475,81.698,10.224,,01HABQA39SGQY6ZFW0WJFAJ9Q2,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_848-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1131,2,mathqa,01HABQA6AT21JNRAYQESVQT9TK,,5.03,0.2223463687150838,1.603777289390564,0.1187707269392682,0.2223463687150838,61.5644,4475,72.688,9.096,,01HABQA6AW1YSM7NEZPCJ5S86Y,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1131-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,3,mathqa,01HABQAC5BGVFXPM5CC6GZSD2Y,,5.03,0.2198882681564246,1.6026430130004883,0.12081650084173243,0.2198882681564246,55.3579,4475,80.838,10.116,,01HABQAC5DNHW25YGWGB741R3X,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,3,mathqa,01HABQAE7AE4E2Q2NH6GBWY68S,,5.03,0.24536312849162012,1.6181117296218872,0.23135924457766013,0.24536312849162012,50.3846,4475,88.817,11.115,,01HABQAE7CPBY1SEVQKYY8CKV3,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,3,mathqa,01HABQAJ7WRJB808C359H7Y2MX,,5.03,0.2294972067039106,1.6025004386901855,0.13444344959658425,0.2294972067039106,58.8187,4475,76.081,9.521,,01HABQAJ7YJMBN0081TYR04HJE,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,3,mathqa,01HABQAM114TESQ53Z3B13ZG8X,,5.03,0.2252513966480447,1.6044424772262573,0.16205611961985816,0.2252513966480447,45.0512,4475,99.331,12.43,,01HABQAM1340J8TZ8FEFND0ZQZ,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,3,mathqa,01HABQAQZCSFSG5JQ43PD1ZENK,,5.03,0.22569832402234638,1.6025311946868896,0.15342399455529304,0.22569832402234638,44.0278,4475,101.64,12.719,,01HABQAQZE5M346HBCE45D79J9,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,8,3,mathqa,01HABQASWZ35RTJCQ0V2A4JG0B,,5.03,0.23083798882681564,1.6020727157592773,0.1490546797336386,0.23083798882681564,57.7268,4475,77.52,9.701,,01HABQASX1TDTHVBWFNEFQ5EAD,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,32,3,mathqa,01HABQATZYS0MB3N1FEF2H6ZBH,,5.03,0.22189944134078213,1.6030086278915405,0.13145632890553205,0.22189944134078213,44.5841,4475,100.372,12.561,,01HABQAV00TPTJYF2RXAQTC84Y,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,64,3,mathqa,01HABQAXZ7PRG7ZPNZ6HAHRYP8,,5.03,0.2259217877094972,1.6021504402160645,0.13751300920336804,0.2259217877094972,56.6737,4475,78.961,9.881,,01HABQAXZ9CGRCKJG6PRS9Z60C,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1413,3,mathqa,01HABQB10QHBZGJ1HA9RGZW0YZ,,5.03,0.22256983240223463,1.6035045385360718,0.13749548360712807,0.22256983240223463,70.9078,4475,63.11,7.898,,01HABQB10SYFVNJ9RH0JGYRZVS,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1413-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,283,3,mathqa,01HABQB3ZKX3R2MYYP2B8CR0YK,,5.03,0.22435754189944135,1.60433030128479,0.09542701822981484,0.22435754189944132,47.8994,4475,93.425,11.691,,01HABQB3ZNXB7HMBWJZ03PRJAD,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_283-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,848,3,mathqa,01HABQB9WZGF4NXQQR0RFNN1GM,,5.03,0.2259217877094972,1.6029894351959229,0.13615019767394035,0.2259217877094972,55.2228,4475,81.035,10.141,,01HABQB9X1TRNGFR1F1XGNPRVZ,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_848-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,566,3,mathqa,01HABQBBX80YD3P8QP1DV2RAVG,,5.03,0.22502793296089385,1.6021043062210083,0.12403656751674515,0.22502793296089385,61.3192,4475,72.979,9.133,,01HABQBBXAQHWFVFVX3T3XWJ5E,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_566-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1131,3,mathqa,01HABQBCZ72QBTF2MQ1HC0GZ3R,,5.03,0.2223463687150838,1.603777289390564,0.1187707269392682,0.2223463687150838,56.6043,4475,79.058,9.893,,01HABQBCZAP87KRMSYCKGVTZ28,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1131-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,1,mathqa,01HAD2545206WG5BF97KY2QFWC,,5.03,0.22033519553072625,1.6022989749908447,0.10441628153667419,0.22033519553072625,78.6903,4475,56.869,3.558,,01HAD25454TM8RA9BA8F6BW8JA,mathqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,2,mathqa,01HAD2574SRVVSXXVPR5ETQQ3T,,,,,,,,,,,2023-09-15 18:54:29.812586 +0000 UTC,01HAD2574V1VKHK2R2YNFGZB36,mathqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,2,mathqa,01HAD2574SRVVSXXVPR5ETQQ3T,,5.03,0.21720670391061453,1.6038118600845337,0.09224635162432687,0.21720670391061453,92.7778,4475,48.234,3.018,,01HAD2574V1VKHK2R2YNFGZB36,mathqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,3,mathqa,01HAD25A34F7PG5HZB0KWHVY56,,,,,,,,,,,2023-09-15 22:39:23.593335 +0000 UTC,01HAD25A37SF6R1CW40SEMYKV5,mathqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,3,mathqa,01HAD25A34F7PG5HZB0KWHVY56,,5.03,0.21675977653631284,1.6038048267364502,0.07125803489439854,0.21675977653631284,91.5049,4475,48.905,3.06,,01HAD25A37SF6R1CW40SEMYKV5,mathqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,,,,,,,,,,2023-09-16 00:58:32.012078 +0000 UTC,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,,,,,,,,,,2023-09-16 02:42:08.885634 +0000 UTC,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,,,,,,,,,,2023-09-16 08:12:30.25658 +0000 UTC,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,,,,,,,,,,2023-09-16 02:53:45.775239 +0000 UTC,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,,,,,,,,,,2023-09-17 05:01:08.383449 +0000 UTC,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,,,,,,,,,,2023-09-16 17:04:12.483078 +0000 UTC,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,,,,,,,,,,2023-09-17 22:53:26.759489 +0000 UTC,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,mathqa,01HADA5NBGPSBPC9H6FB4DKNPC,,5.03,0.26078212290502795,1.7234517335891724,0.2524347005305533,0.26078212290502795,153.5934,4475,29.135,0.911,,01HADA5NBJ1E5EHWASJ61W18MK,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-16 00:58:33.012814 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-16 02:44:06.836554 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-16 02:56:04.464741 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-16 18:23:37.661337 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-16 08:17:40.42933 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-17 06:08:40.376559 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-18 03:38:51.622068 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-17 23:35:52.402275 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-18 15:59:12.101022 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-18 18:54:31.4906 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-19 06:38:22.566957 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-19 15:53:40.745176 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-19 10:47:19.926973 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
