env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,3,sciq,01HA51BQGZVHG0WACJ4M6EWJEX,,12.84,0.259,1.386896014213562,0.10285941223193011,0.259,24.8308,1000,40.273,5.034,0.256,1.3886897563934326,0.10191082802547771,0.256,24.8485,1000,40.244,5.03,,01HA51BQH15A3PMXMBEWTK8M7R,sciq-gpt2-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,sciq,01HA51BTF3ZY5BN11TPJZSXEFH,,,,,,,,,,,,,,,,,,,2023-09-12 16:12:51.335116 +0000 UTC,01HA51BTF57VBHCDH78QJ7JC4E,sciq-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,sciq,01HA51BTF3ZY5BN11TPJZSXEFH,,,,,,,,,,,,,,,,,,,2023-09-12 18:04:45.572739 +0000 UTC,01HA51BTF57VBHCDH78QJ7JC4E,sciq-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,sciq,01HA51BTF3ZY5BN11TPJZSXEFH,,,,,,,,,,,,,,,,,,,2023-09-12 20:32:47.752899 +0000 UTC,01HA51BTF57VBHCDH78QJ7JC4E,sciq-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,sciq,01HA51BTF3ZY5BN11TPJZSXEFH,,12.84,0.261,1.3879424333572388,0.17141649686286753,0.261,24.7928,1000,40.334,5.042,0.252,1.3929487466812134,0.16966442263220105,0.252,25.6699,1000,38.956,4.87,,01HA51BTF57VBHCDH78QJ7JC4E,sciq-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,sciq,01HA51BXD1D5EGHS5VEP8N7F1Y,,,,,,,,,,,,,,,,,,,2023-09-12 16:13:19.71693 +0000 UTC,01HA51BXD4NZ07WS8M2MVTAGRK,sciq-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,sciq,01HA51BXD1D5EGHS5VEP8N7F1Y,,,,,,,,,,,,,,,,,,,2023-09-12 18:05:13.448321 +0000 UTC,01HA51BXD4NZ07WS8M2MVTAGRK,sciq-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,sciq,01HA51BXD1D5EGHS5VEP8N7F1Y,,,,,,,,,,,,,,,,,,,2023-09-12 20:47:10.786269 +0000 UTC,01HA51BXD4NZ07WS8M2MVTAGRK,sciq-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,sciq,01HA51BXD1D5EGHS5VEP8N7F1Y,,,,,,,,,,,,,,,,,,,2023-09-12 23:09:31.596734 +0000 UTC,01HA51BXD4NZ07WS8M2MVTAGRK,sciq-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,sciq,01HA51BXD1D5EGHS5VEP8N7F1Y,,12.84,0.39,1.3205476999282837,0.3704907694994436,0.39,25.12,1000,39.809,4.976,0.411,1.2978383302688599,0.3985598147421537,0.411,25.1082,1000,39.828,4.978,,01HA51BXD4NZ07WS8M2MVTAGRK,sciq-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,sciq,01HA51C3C1TAVPGWVT32S7AEJQ,,,,,,,,,,,,,,,,,,,2023-09-12 18:28:45.425387 +0000 UTC,01HA51C3C33C7HZPYJ7EXMKNHM,sciq-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,sciq,01HA51C3C1TAVPGWVT32S7AEJQ,,,,,,,,,,,,,,,,,,,,01HA51C3C33C7HZPYJ7EXMKNHM,sciq-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,sciq,01HA51C3C1TAVPGWVT32S7AEJQ,,,,,,,,,,,,,,,,,,,2023-09-12 20:52:19.846079 +0000 UTC,01HA51C3C33C7HZPYJ7EXMKNHM,sciq-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,sciq,01HA51C3C1TAVPGWVT32S7AEJQ,,12.84,0.259,1.3875128030776978,0.10285941223193011,0.259,25.242,1000,39.617,4.952,0.256,1.3876750469207764,0.10191082802547771,0.256,25.2596,1000,39.589,4.949,,01HA51C3C33C7HZPYJ7EXMKNHM,sciq-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,sciq,01HA51C589APFAG79PHNZ3XR7H,,,,,,,,,,,,,,,,,,,2023-09-12 20:19:52.181858 +0000 UTC,01HA51C58CSJZ9G8DB80WSXAPH,sciq-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,sciq,01HA51C589APFAG79PHNZ3XR7H,,,,,,,,,,,,,,,,,,,2023-09-12 18:14:27.982317 +0000 UTC,01HA51C58CSJZ9G8DB80WSXAPH,sciq-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,sciq,01HA51C589APFAG79PHNZ3XR7H,,12.84,0.258,1.3868783712387085,0.10270700636942677,0.258,34.8463,1000,28.697,3.587,0.256,1.3899585008621216,0.10199203187250996,0.256,34.8582,1000,28.688,3.586,,01HA51C58CSJZ9G8DB80WSXAPH,sciq-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,sciq,01HA51C99B0PZWH2FCA4W41J88,,,,,,,,,,,,,,,,,,,2023-09-12 16:15:38.88852 +0000 UTC,01HA51C99D2PXVVGWHGCKDWXD2,sciq-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,sciq,01HA51C99B0PZWH2FCA4W41J88,,,,,,,,,,,,,,,,,,,2023-09-12 18:07:33.45454 +0000 UTC,01HA51C99D2PXVVGWHGCKDWXD2,sciq-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,sciq,01HA51C99B0PZWH2FCA4W41J88,,,,,,,,,,,,,,,,,,,2023-09-12 20:33:15.371499 +0000 UTC,01HA51C99D2PXVVGWHGCKDWXD2,sciq-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,sciq,01HA51C99B0PZWH2FCA4W41J88,,12.84,0.259,1.3866214752197266,0.10294117647058823,0.259,28.5963,1000,34.97,4.371,0.256,1.3866225481033325,0.10191082802547771,0.256,28.6432,1000,34.912,4.364,,01HA51C99D2PXVVGWHGCKDWXD2,sciq-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,sciq,01HA51CF6X9D5BX7SWJ92DPB6R,,,,,,,,,,,,,,,,,,,2023-09-12 16:16:06.734693 +0000 UTC,01HA51CF6Z5K4VZ44ZXDPEY63Y,sciq-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,sciq,01HA51CF6X9D5BX7SWJ92DPB6R,,,,,,,,,,,,,,,,,,,2023-09-12 18:08:01.386481 +0000 UTC,01HA51CF6Z5K4VZ44ZXDPEY63Y,sciq-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,sciq,01HA51CF6X9D5BX7SWJ92DPB6R,,,,,,,,,,,,,,,,,,,2023-09-12 20:41:13.42814 +0000 UTC,01HA51CF6Z5K4VZ44ZXDPEY63Y,sciq-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,sciq,01HA51CF6X9D5BX7SWJ92DPB6R,,12.84,0.261,1.3862229585647583,0.1372871985944505,0.261,34.1085,1000,29.318,3.665,0.226,1.3899494409561157,0.11528455547296643,0.226,33.6962,1000,29.677,3.71,,01HA51CF6Z5K4VZ44ZXDPEY63Y,sciq-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,sciq,01HA51CH4NJ44D7CT3S1GMC2SJ,,,,,,,,,,,,,,,,,,,2023-09-12 18:34:54.622016 +0000 UTC,01HA51CH4R15BTZ2X7GW3868NC,sciq-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,sciq,01HA51CH4NJ44D7CT3S1GMC2SJ,,12.84,0.259,1.3861732482910156,0.10285941223193011,0.259,41.753,1000,23.95,2.994,0.256,1.3889179229736328,0.10191082802547771,0.256,41.7555,1000,23.949,2.994,,01HA51CH4R15BTZ2X7GW3868NC,sciq-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,sciq,01HA51CJ8BTHT15MB9766DBJ2M,,,,,,,,,,,,,,,,,,,2023-09-12 16:21:44.416656 +0000 UTC,01HA51CJ8E48GGC6CCYDBVV1FY,sciq-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,sciq,01HA51CJ8BTHT15MB9766DBJ2M,,,,,,,,,,,,,,,,,,,2023-09-12 18:43:36.433695 +0000 UTC,01HA51CJ8E48GGC6CCYDBVV1FY,sciq-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,sciq,01HA51CJ8BTHT15MB9766DBJ2M,,12.84,0.259,1.386115312576294,0.10285941223193011,0.259,36.2022,1000,27.623,3.453,0.256,1.3887535333633423,0.10191082802547771,0.256,35.7023,1000,28.009,3.501,,01HA51CJ8E48GGC6CCYDBVV1FY,sciq-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,sciq,01HA51CND1F7A1GQNSKKVMWDV9,,,,,,,,,,,,,,,,,,,2023-09-12 16:24:59.009155 +0000 UTC,01HA51CND3VRXQ8CBBNZ0FFB0K,sciq-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,sciq,01HA51CND1F7A1GQNSKKVMWDV9,,,,,,,,,,,,,,,,,,,2023-09-12 18:13:58.426223 +0000 UTC,01HA51CND3VRXQ8CBBNZ0FFB0K,sciq-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,sciq,01HA51CND1F7A1GQNSKKVMWDV9,,,,,,,,,,,,,,,,,,,2023-09-12 20:19:52.185006 +0000 UTC,01HA51CND3VRXQ8CBBNZ0FFB0K,sciq-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,sciq,01HA51CND1F7A1GQNSKKVMWDV9,,,,,,,,,,,,,,,,,,,2023-09-12 21:28:09.237483 +0000 UTC,01HA51CND3VRXQ8CBBNZ0FFB0K,sciq-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,sciq,01HA51CND1F7A1GQNSKKVMWDV9,,,,,,,,,,,,,,,,,,,2023-09-12 22:39:47.619414 +0000 UTC,01HA51CND3VRXQ8CBBNZ0FFB0K,sciq-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,sciq,01HA51CND1F7A1GQNSKKVMWDV9,,,,,,,,,,,,,,,,,,,2023-09-12 23:53:48.465708 +0000 UTC,01HA51CND3VRXQ8CBBNZ0FFB0K,sciq-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,sciq,01HA51CND1F7A1GQNSKKVMWDV9,,12.84,0.259,1.3957505226135254,0.10285941223193011,0.259,40.2031,1000,24.874,3.109,0.256,1.3927668333053589,0.10191082802547771,0.256,40.555,1000,24.658,3.082,,01HA51CND3VRXQ8CBBNZ0FFB0K,sciq-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,1,sciq,01HAAJGRKRS8WRKXXDYBSGMJFF,,,,,,,,,,,,,,,,,,,2023-09-14 23:35:56.310375 +0000 UTC,01HAAJGRKTQFE6P565F4Q8FYGR,sciq-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,1,sciq,01HAAJGRKRS8WRKXXDYBSGMJFF,,,,,,,,,,,,,,,,,,,2023-09-14 20:22:40.448808 +0000 UTC,01HAAJGRKTQFE6P565F4Q8FYGR,sciq-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,1,sciq,01HAAJGRKRS8WRKXXDYBSGMJFF,,12.84,0.59,1.3952112197875977,0.5898082594219114,0.59,8.5604,1000,116.818,14.602,0.606,1.370931625366211,0.6061546227402487,0.606,8.5453,1000,117.024,14.628,,01HAAJGRKTQFE6P565F4Q8FYGR,sciq-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,1,sciq,01HAAJGV8GX4AAG7AVQ1DYYZB7,,,,,,,,,,,,,,,,,,,2023-09-14 19:50:11.498797 +0000 UTC,01HAAJGV8KKWBX7RAJ9PD44K2H,sciq-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,1,sciq,01HAAJGV8GX4AAG7AVQ1DYYZB7,,,,,,,,,,,,,,,,,,,2023-09-14 23:11:05.216675 +0000 UTC,01HAAJGV8KKWBX7RAJ9PD44K2H,sciq-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,1,sciq,01HAAJGV8GX4AAG7AVQ1DYYZB7,,12.84,0.396,1.3239710330963135,0.3740249376263428,0.396,11.7144,1000,85.365,10.671,0.365,1.3179583549499512,0.34326584279955413,0.36499999999999994,11.745,1000,85.143,10.643,,01HAAJGV8KKWBX7RAJ9PD44K2H,sciq-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,1,sciq,01HAAJGY7M5K3779JKGMQEDFVC,,12.84,0.399,1.3270121812820435,0.37637693108615833,0.399,9.5267,1000,104.969,13.121,0.374,1.3210591077804565,0.3576681973133557,0.374,9.522,1000,105.019,13.127,,01HAAJGY7PQHTFMMR5XKQFR91Y,sciq-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,1,sciq,01HAAJGY7M5K3779JKGMQEDFVC,,,,,,,,,,,,,,,,,,,2023-09-14 19:50:11.496077 +0000 UTC,01HAAJGY7PQHTFMMR5XKQFR91Y,sciq-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,1,sciq,01HAAJH17NX2TNHPC8N5ZQ3MD7,,12.84,0.272,1.386293888092041,0.22751285018983974,0.272,11.6703,1000,85.688,10.711,0.257,1.386171579360962,0.22682392967454115,0.257,11.7533,1000,85.082,10.635,,01HAAJH17QJ3GD076WPNDX35EG,sciq-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,1,sciq,01HAAJH46HJVME5FJHWWNT2DP4,,12.84,0.519,1.1633137464523315,0.5180130339603881,0.519,11.5381,1000,86.669,10.834,0.509,1.1753321886062622,0.5089653687241579,0.509,11.5911,1000,86.273,10.784,,01HAAJH46KG0JQBQ4CH973VBG2,sciq-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,1,sciq,01HAAJH76BFWGYRPENAJ6CNDM6,,12.84,0.361,1.3385061025619507,0.30846309417671364,0.361,17.9255,1000,55.786,6.973,0.306,1.3467309474945068,0.2509946028481078,0.306,17.6858,1000,56.542,7.068,,01HAAJH76CD4PK1NNSCW1TVX4A,sciq-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,1,sciq,01HAAJHA36H362FK8DX1YDPJDV,,12.84,0.266,1.386216402053833,0.13596487457279718,0.266,9.5264,1000,104.971,13.121,0.224,1.3872156143188477,0.1113247130771024,0.22400000000000003,9.5304,1000,104.928,13.116,,01HAAJHA38Z76WEGWJ1K6T3K1D,sciq-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,1,sciq,01HAAJHD29FJSPSEKFZ0ZPBJHR,,,,,,,,,,,,,,,,,,,2023-09-14 21:17:04.71841 +0000 UTC,01HAAJHD2BSFVVTE25SP9XR4GZ,sciq-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,1,sciq,01HAAJHD29FJSPSEKFZ0ZPBJHR,,,,,,,,,,,,,,,,,,,2023-09-14 23:45:57.950633 +0000 UTC,01HAAJHD2BSFVVTE25SP9XR4GZ,sciq-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,1,sciq,01HAAJHD29FJSPSEKFZ0ZPBJHR,,12.84,0.493,1.1938008069992065,0.49163600538752533,0.493,11.9745,1000,83.511,10.439,0.475,1.2043367624282837,0.4694404997219869,0.47500000000000003,12.7036,1000,78.718,9.84,,01HAAJHD2BSFVVTE25SP9XR4GZ,sciq-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,1,sciq,01HAAJHH0RTPN0ASWY9DTQ109E,,,,,,,,,,,,,,,,,,,2023-09-14 21:59:50.311158 +0000 UTC,01HAAJHH0TP9SH05DKTKKQ9FY1,sciq-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,1,sciq,01HAAJHH0RTPN0ASWY9DTQ109E,,12.84,0.527,1.1477172374725342,0.5261690878629944,0.527,14.8415,1000,67.378,8.422,0.521,1.1418269872665405,0.5205652669972285,0.521,14.8802,1000,67.204,8.4,,01HAAJHH0TP9SH05DKTKKQ9FY1,sciq-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,1,sciq,01HAAJHJZ0W5BC6HW7EE7YNHA4,,12.84,0.273,1.3908352851867676,0.17403109440971357,0.273,10.4051,1000,96.107,12.013,0.254,1.389754295349121,0.14915081578117478,0.254,10.4063,1000,96.095,12.012,,01HAAJHJZ1F120EN94DQBBEN47,sciq-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,sciq,01HAAJHP3JCRHT71RSGA35P6AE,,,,,,,,,,,,,,,,,,,2023-09-14 21:17:34.739164 +0000 UTC,01HAAJHP3M8F69AY8EAA14VT7S,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,sciq,01HAAJHP3JCRHT71RSGA35P6AE,,,,,,,,,,,,,,,,,,,2023-09-14 23:46:26.67453 +0000 UTC,01HAAJHP3M8F69AY8EAA14VT7S,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,sciq,01HAAJHP3JCRHT71RSGA35P6AE,,12.84,0.533,1.1222381591796875,0.5316558397366891,0.533,10.8213,1000,92.41,11.551,0.54,1.0984106063842773,0.5392970873683892,0.54,10.8369,1000,92.278,11.535,,01HAAJHP3M8F69AY8EAA14VT7S,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,sciq,01HAAJHRWAE13WTG88JPP2QSEP,,,,,,,,,,,,,,,,,,,2023-09-14 21:34:42.017613 +0000 UTC,01HAAJHRWC4BES2YJQZ9QXWHEE,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,sciq,01HAAJHRWAE13WTG88JPP2QSEP,,,,,,,,,,,,,,,,,,,2023-09-14 23:46:26.671664 +0000 UTC,01HAAJHRWC4BES2YJQZ9QXWHEE,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
